Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,,,,,
1938.03,10.31,0.78,0.97,14.10,1938.21,2.53,175.75,13.30,16.53,12.38,,,,,,
1938.04,9.89,0.77,0.90,14.20,1938.29,2.51,167.40,12.98,15.29,11.79,,,,,,
1938.05,9.98,0.75,0.84,14.10,1938.37,2.49,170.12,12.84,14.26,11.99,,,,,,
1938.06,10.21,0.74,0.77,14.10,1938.46,2.48,174.04,12.61,13.13,12.29,,,,,,
1938.07,12.24,0.71,0.72,14.10,1938.54,2.46,208.65,12.16,12.27,14.77,,,,,,
1938.08,12.31,0.69,0.67,14.10,1938.62,2.44,209.84,11.71,11.42,14.90,,,,,,
1938.09,11.75,0.66,0.62,14.10,1938.71,2.43,200.29,11.25,10.57,14.28,,,,,,
1938.1,13.06,0.61,0.63,14.00,1938.79,2.41,224.22,10.47,10.76,16.06,,,,,,
1938.11,13.07,0.56,0.63,14.00,1938.87,2.39,224.39,9.61,10.87,16.15,,,,,,
1938.12,12.69,0.51,0.64,14.00,1938.96,2.38,217.86,8.76,10.99,15.76,,,,,,
1939.01,12.50,0.51,0.66,14.00,1939.04,2.36,214.60,8.81,11.39,15.60,,,,,,
1939.02,12.40,0.52,0.69,13.90,1939.12,2.35,214.42,8.93,11.87,15.66,,,,,,
1939.03,12.39,0.52,0.71,13.90,1939.21,2.34,214.24,8.99,12.28,15.73,,,,,,
1939.04,10.83,0.52,0.73,13.80,1939.29,2.32,188.63,9.11,12.66,13.92,,,,,,
1939.05,11.23,0.53,0.74,13.80,1939.37,2.31,195.59,9.17,12.95,14.50,,,,,,
1939.06,11.43,0.53,0.76,13.80,1939.46,2.30,199.08,9.23,13.24,14.83,,,,,,
1939.07,11.71,0.54,0.78,13.80,1939.54,2.29,203.95,9.41,13.53,15.27,,,,,,
1939.08,11.54,0.55,0.79,13.80,1939.62,2.27,200.99,9.58,13.82,15.12,,,,,,
1939.09,12.77,0.56,0.81,14.10,1939.71,2.26,217.68,9.55,13.81,16.45,,,,,,
1939.1,12.90,0.58,0.84,14.00,1939.79,2.25,221.47,9.96,14.42,16.82,,,,,,
1939.11,12.67,0.60,0.87,14.00,1939.87,2.24,217.52,10.30,14.94,16.60,,,,,,
1939.12,12.37,0.62,0.90,14.00,1939.96,2.22,212.37,10.64,15.45,16.28,,,,,,
1940.01,12.30,0.62,0.93,13.90,1940.04,2.21,212.69,10.78,16.08,16.38,,,,,,
1940.02,12.22,0.63,0.96,14.00,1940.12,2.19,209.79,10.76,16.48,16.22,,,,,,
1940.03,12.15,0.63,0.99,14.00,1940.21,2.17,208.59,10.82,17.00,16.17,,,,,,
1940.04,12.27,0.64,1.01,14.00,1940.29,2.15,210.65,10.93,17.28,16.37,,,,,,
1940.05,10.58,0.64,1.02,14.00,1940.37,2.12,181.64,11.04,17.57,14.14,,,,,,
1940.06,9.67,0.65,1.04,14.10,1940.46,2.10,164.84,11.08,17.73,12.84,,,,,,
1940.07,9.99,0.66,1.05,14.00,1940.54,2.08,171.51,11.27,18.08,13.37,,,,,,
1940.08,10.20,0.66,1.07,14.00,1940.62,2.06,175.11,11.39,18.31,13.65,,,,,,
1940.09,10.63,0.67,1.08,14.00,1940.71,2.04,182.50,11.50,18.54,14.21,,,,,,
1940.1,10.73,0.67,1.07,14.00,1940.79,2.02,184.21,11.50,18.37,14.33,,,,,,
1940.11,10.98,0.67,1.06,14.00,1940.87,1.99,188.51,11.50,18.20,14.64,,,,,,
1940.12,10.53,0.67,1.05,14.10,1940.96,1.97,179.50,11.42,17.90,13.91,,,,,,
1941.01,10.55,0.67,1.05,14.10,1941.04,1.95,179.84,11.48,17.96,13.90,,,,,,
1941.02,9.89,0.68,1.06,14.10,1941.12,1.99,168.59,11.53,18.01,13.00,,,,,,
1941.03,9.95,0.68,1.06,14.20,1941.21,2.04,168.42,11.51,17.94,12.96,,,,,,
1941.04,9.64,0.68,1.07,14.30,1941.29,2.08,162.03,11.49,17.98,12.43,,,,,,
1941.05,9.43,0.69,1.08,14.40,1941.37,2.12,157.40,11.46,18.03,12.04,,,,,,
1941.06,9.76,0.69,1.09,14.70,1941.46,2.16,159.58,11.28,17.82,12.16,,,,,,
1941.07,10.26,0.69,1.12,14.70,1941.54,2.21,167.76,11.34,18.37,12.74,,,,,,
1941.08,10.21,0.70,1.16,14.90,1941.62,2.25,164.70,11.24,18.66,12.46,,,,,,
1941.09,10.24,0.70,1.19,15.10,1941.71,2.29,162.99,11.14,18.94,12.28,,,,,,
1941.1,9.83,0.70,1.18,15.30,1941.79,2.33,154.42,11.05,18.54,11.58,,,,,,
1941.11,9.37,0.71,1.17,15.40,1941.87,2.38,146.24,11.03,18.26,10.91,,,,,,
1941.12,8.76,0.71,1.16,15.50,1941.96,2.42,135.84,11.01,17.99,10.09,,,,,,
1942.01,8.93,0.70,1.12,15.70,1942.04,2.46,136.71,10.77,17.15,10.10,,,,,,
1942.02,8.65,0.70,1.08,15.80,1942.12,2.46,131.59,10.60,16.43,9.68,,,,,,
1942.03,8.18,0.69,1.04,16.00,1942.21,2.46,122.88,10.37,15.62,9.00,,,,,,
1942.04,7.84,0.68,1.02,16.10,1942.29,2.46,117.04,10.15,15.23,8.54,,,,,,
1942.05,7.93,0.67,1.00,16.30,1942.37,2.46,116.93,9.88,14.75,8.51,,,,,,
1942.06,8.33,0.66,0.98,16.30,1942.46,2.46,122.83,9.73,14.45,8.91,,,,,,
1942.07,8.64,0.65,0.97,16.40,1942.54,2.47,126.63,9.48,14.17,9.15,,,,,,
1942.08,8.59,0.63,0.95,16.50,1942.62,2.47,125.13,9.23,13.89,9.01,,,,,,
1942.09,8.68,0.62,0.94,16.50,1942.71,2.47,126.44,9.03,13.69,9.08,,,,,,
1942.1,9.32,0.61,0.97,16.70,1942.79,2.47,134.14,8.78,13.96,9.60,,,,,,
1942.11,9.47,0.60,1.00,16.80,1942.87,2.47,135.49,8.58,14.31,9.66,,,,,,
1942.12,9.52,0.59,1.03,16.90,1942.96,2.47,135.39,8.39,14.65,9.62,,,,,,
1943.01,10.09,0.59,1.04,16.90,1943.04,2.47,143.50,8.39,14.84,10.15,,,,,,
1943.02,10.69,0.59,1.06,16.90,1943.12,2.47,152.03,8.39,15.03,10.71,,,,,,
1943.03,11.07,0.59,1.07,17.20,1943.21,2.47,154.69,8.24,14.95,10.85,,,,,,
1943.04,11.44,0.59,1.08,17.40,1943.29,2.47,158.03,8.15,14.92,11.04,,,,,,
1943.05,11.89,0.59,1.09,17.50,1943.37,2.47,163.30,8.10,14.97,11.36,,,,,,
1943.06,12.10,0.59,1.10,17.50,1943.46,2.47,166.19,8.10,15.11,11.52,,,,,,
1943.07,12.35,0.59,1.09,17.40,1943.54,2.48,170.60,8.20,15.10,11.77,,,,,,
1943.08,11.74,0.60,1.09,17.30,1943.62,2.48,163.11,8.29,15.10,11.21,,,,,,
1943.09,11.99,0.60,1.08,17.40,1943.71,2.48,165.62,8.29,14.92,11.34,,,,,,
1943.1,11.88,0.60,1.03,17.40,1943.79,2.48,164.10,8.33,14.27,11.19,,,,,,
1943.11,11.33,0.61,0.99,17.40,1943.87,2.48,156.51,8.38,13.63,10.63,,,,,,
1943.12,11.48,0.61,0.94,17.40,1943.96,2.48,158.58,8.43,12.98,10.74,,,,,,
1944.01,11.85,0.61,0.94,17.40,1944.04,2.48,163.69,8.47,12.94,11.05,,,,,,
1944.02,11.77,0.62,0.93,17.40,1944.12,2.47,162.58,8.52,12.89,10.95,,,,,,
1944.03,12.10,0.62,0.93,17.40,1944.21,2.46,167.14,8.56,12.85,11.22,,,,,,
1944.04,11.89,0.62,0.93,17.50,1944.29,2.45,163.30,8.56,12.73,10.94,,,,,,
1944.05,12.10,0.63,0.92,17.50,1944.37,2.44,166.19,8.61,12.68,11.10,,,,,,
1944.06,12.67,0.63,0.92,17.60,1944.46,2.43,173.03,8.60,12.56,11.53,,,,,,
1944.07,13.00,0.63,0.91,17.70,1944.54,2.43,176.53,8.60,12.40,11.74,,,,,,
1944.08,12.81,0.64,0.91,17.70,1944.62,2.42,173.95,8.65,12.31,11.54,,,,,,
1944.09,12.60,0.64,0.90,17.70,1944.71,2.41,171.10,8.69,12.22,11.33,,,,,,
1944.1,12.91,0.64,0.91,17.70,1944.79,2.40,175.31,8.69,12.36,11.58,,,,,,
1944.11,12.82,0.64,0.92,17.70,1944.87,2.39,174.09,8.69,12.49,11.48,,,,,,
1944.12,13.10,0.64,0.93,17.80,1944.96,2.38,176.89,8.64,12.56,11.64,,,,,,
1945.01,13.49,0.64,0.94,17.80,1945.04,2.37,182.16,8.69,12.69,11.96,,,,,,
1945.02,13.94,0.65,0.95,17.80,1945.12,2.36,188.23,8.73,12.83,12.34,,,,,,
1945.03,13.93,0.65,0.96,17.80,1945.21,2.34,188.10,8.78,12.96,12.32,,,,,,
1945.04,14.28,0.65,0.97,17.80,1945.29,2.33,192.82,8.78,13.14,12.63,,,,,,
1945.05,14.82,0.65,0.99,17.90,1945.37,2.31,199.00,8.73,13.25,13.04,,,,,,
1945.06,15.09,0.65,1.00,18.10,1945.46,2.30,200.38,8.63,13.28,13.13,,,,,,
1945.07,14.78,0.65,1.00,18.10,1945.54,2.28,196.27,8.68,13.23,12.87,,,,,,
1945.08,14.83,0.66,0.99,18.10,1945.62,2.27,196.93,8.72,13.19,12.92,,,,,,
1945.09,15.84,0.66,0.99,18.10,1945.71,2.25,210.34,8.76,13.15,13.80,,,,,,
1945.1,16.50,0.66,0.98,18.10,1945.79,2.24,219.11,8.76,13.01,14.37,,,,,,
1945.11,17.04,0.66,0.97,18.10,1945.87,2.22,226.28,8.76,12.88,14.85,,,,,,
1945.12,17.33,0.66,0.96,18.20,1945.96,2.21,228.86,8.72,12.68,15.02,,,,,,
1946.01,18.02,0.67,0.94,18.20,1946.04,2.19,237.98,8.80,12.41,15.62,,,,,,
1946.02,18.07,0.67,0.92,18.10,1946.12,2.20,239.96,8.94,12.22,15.76,,,,,,
1946.03,17.53,0.68,0.90,18.30,1946.21,2.20,230.24,8.93,11.82,15.13,,,,,,
1946.04,18.66,0.68,0.88,18.40,1946.29,2.21,243.75,8.88,11.50,16.04,,,,,,
1946.05,18.70,0.68,0.86,18.50,1946.37,2.21,242.95,8.83,11.17,16.01,,,,,,
1946.06,18.58,0.68,0.84,18.70,1946.46,2.22,238.81,8.74,10.80,15.77,,,,,,
1946.07,18.05,0.68,0.86,19.80,1946.54,2.22,219.11,8.30,10.40,14.51,,,,,,
1946.08,17.70,0.69,0.87,20.20,1946.62,2.23,210.61,8.17,10.39,13.98,,,,,,
1946.09,15.09,0.69,0.89,20.40,1946.71,2.23,177.79,8.13,10.49,11.84,,,,,,
1946.1,14.75,0.70,0.95,20.80,1946.79,2.24,170.44,8.05,10.94,11.39,,,,,,
1946.11,14.69,0.70,1.00,21.30,1946.87,2.24,165.77,7.94,11.32,11.11,,,,,,
1946.12,15.13,0.71,1.06,21.50,1946.96,2.25,169.14,7.94,11.85,11.37,,,,,,
1947.01,15.21,0.71,1.13,21.50,1947.04,2.25,170.04,7.97,12.63,11.47,,,,,,
1947.02,15.80,0.72,1.20,21.50,1947.12,2.27,176.63,8.01,13.42,11.95,,,,,,
1947.03,15.16,0.72,1.27,21.90,1947.21,2.28,166.38,7.90,13.94,11.29,,,,,,
1947.04,14.60,0.73,1.33,21.90,1947.29,2.30,160.24,8.05,14.56,10.90,,,,,,
1947.05,14.34,0.75,1.38,21.90,1947.37,2.31,157.38,8.19,15.18,10.73,,,,,,
1947.06,14.84,0.76,1.44,22.00,1947.46,2.33,162.13,8.30,15.73,11.08,,,,,,
1947.07,15.77,0.77,1.48,22.20,1947.54,2.35,170.74,8.34,15.99,11.70,,,,,,
1947.08,15.46,0.78,1.51,22.50,1947.62,2.36,165.15,8.33,16.17,11.34,,,,,,
1947.09,15.06,0.79,1.55,23.00,1947.71,2.38,157.38,8.26,16.20,10.83,,,,,,
1947.1,15.45,0.81,1.57,23.00,1947.79,2.39,161.46,8.43,16.41,11.13,,,,,,
1947.11,15.27,0.82,1.59,23.10,1947.87,2.41,158.88,8.57,16.54,10.98,,,,,,
1947.12,15.03,0.84,1.61,23.40,1947.96,2.42,154.38,8.63,16.54,10.68,,,,,,
1948.01,14.83,0.84,1.64,23.70,1948.04,2.44,150.40,8.55,16.67,10.42,,,,,,
1948.02,14.10,0.85,1.68,23.50,1948.12,2.43,144.21,8.66,17.15,10.00,,,,,,
1948.03,14.30,0.85,1.71,23.40,1948.21,2.42,146.88,8.73,17.56,10.19,,,,,,
1948.04,15.40,0.85,1.76,23.80,1948.29,2.41,155.52,8.58,17.77,10.78,,,,,,
1948.05,16.15,0.85,1.81,23.90,1948.37,2.40,162.41,8.55,18.20,11.24,,,,,,
1948.06,16.82,0.85,1.86,24.10,1948.46,2.39,167.75,8.48,18.55,11.58,,,,,,
1948.07,16.42,0.86,1.93,24.40,1948.54,2.38,161.75,8.44,19.01,11.13,,,,,,
1948.08,15.94,0.86,2.00,24.50,1948.62,2.36,156.38,8.47,19.62,10.72,,,,,,
1948.09,15.76,0.87,2.07,24.50,1948.71,2.35,154.61,8.54,20.31,10.55,,,,,,
1948.1,16.19,0.89,2.14,24.40,1948.79,2.34,159.48,8.77,21.11,10.83,,,,,,
1948.11,15.29,0.91,2.22,24.20,1948.87,2.33,151.86,9.04,22.02,10.25,,,,,,
1948.12,15.19,0.93,2.29,24.10,1948.96,2.32,151.49,9.28,22.84,10.16,,,,,,
1949.01,15.36,0.95,2.32,24.00,1949.04,2.31,153.83,9.48,23.23,10.25,,,,,,
1949.02,14.77,0.96,2.35,23.80,1949.12,2.31,149.16,9.73,23.73,9.87,,,,,,
1949.03,14.91,0.98,2.38,23.80,1949.21,2.31,150.57,9.90,24.04,9.90,,,,,,
1949.04,14.89,0.99,2.39,23.90,1949.29,2.31,149.74,9.99,24.00,9.78,,,,,,
1949.05,14.78,1.01,2.39,23.80,1949.37,2.31,149.26,10.17,24.17,9.69,,,,,,
1949.06,13.97,1.02,2.40,23.90,1949.46,2.31,140.49,10.26,24.14,9.07,,,,,,
1949.07,14.76,1.03,2.40,23.70,1949.54,2.32,149.69,10.41,24.31,9.61,,,,,,
1949.08,15.29,1.03,2.39,23.80,1949.62,2.32,154.41,10.44,24.17,9.85,,,,,,
1949.09,15.49,1.04,2.39,23.90,1949.71,2.32,155.78,10.46,24.04,9.88,,,,,,
1949.1,15.89,1.07,2.37,23.70,1949.79,2.32,161.15,10.89,24.00,10.17,,,,,,
1949.11,16.11,1.11,2.34,23.80,1949.87,2.32,162.69,11.18,23.67,10.22,,,,,,
1949.12,16.54,1.14,2.32,23.60,1949.96,2.32,168.45,11.61,23.63,10.53,,,,,,
1950.01,16.88,1.15,2.34,23.50,1950.04,2.32,172.65,11.76,23.90,10.75,,,,,,
1950.02,17.21,1.16,2.35,23.50,1950.12,2.34,176.02,11.86,24.07,10.91,,,,,,
1950.03,17.35,1.17,2.37,23.60,1950.21,2.36,176.70,11.92,24.14,10.91,,,,,,
1950.04,17.84,1.18,2.43,23.60,1950.29,2.38,181.69,12.02,24.71,11.18,,,,,,
1950.05,18.44,1.19,2.48,23.70,1950.37,2.40,187.01,12.07,25.18,11.46,,,,,,
1950.06,18.74,1.20,2.54,23.80,1950.46,2.42,189.25,12.12,25.65,11.55,,,,,,
1950.07,17.38,1.24,2.60,24.10,1950.54,2.45,173.33,12.40,25.93,10.54,,,,,,
1950.08,18.43,1.29,2.66,24.30,1950.62,2.47,182.29,12.73,26.31,11.04,,,,,,
1950.09,19.08,1.33,2.72,24.40,1950.71,2.49,187.95,13.10,26.79,11.34,,,,,,
1950.1,19.87,1.38,2.76,24.60,1950.79,2.51,194.14,13.45,26.97,11.66,,,,,,
1950.11,19.83,1.42,2.80,24.70,1950.87,2.53,192.96,13.85,27.25,11.54,,,,,,
1950.12,19.75,1.47,2.84,25.00,1950.96,2.55,189.88,14.13,27.30,11.31,,,,,,
1951.01,21.21,1.49,2.84,25.40,1951.04,2.57,200.70,14.07,26.84,11.90,,,,,,
1951.02,22.00,1.50,2.83,25.70,1951.12,2.58,205.75,14.06,26.50,12.14,,,,,,
1951.03,21.63,1.52,2.83,25.80,1951.21,2.59,201.51,14.16,26.36,11.84,,,,,,
1951.04,21.92,1.53,2.79,25.80,1951.29,2.60,204.21,14.28,26.02,11.95,,,,,,
1951.05,21.93,1.55,2.76,25.90,1951.37,2.61,203.51,14.35,25.58,11.86,,,,,,
1951.06,21.55,1.56,2.72,25.90,1951.46,2.62,199.99,14.48,25.24,11.62,,,,,,
1951.07,21.93,1.55,2.65,25.90,1951.54,2.63,203.51,14.35,24.59,11.78,,,,,,
1951.08,22.89,1.53,2.58,25.90,1951.62,2.63,212.42,14.23,23.94,12.26,,,,,,
1951.09,23.48,1.52,2.51,26.10,1951.71,2.64,216.23,14.00,23.11,12.44,,,,,,
1951.1,23.36,1.48,2.49,26.20,1951.79,2.65,214.30,13.61,22.81,12.31,,,,,,
1951.11,22.71,1.45,2.46,26.40,1951.87,2.66,206.76,13.17,22.43,11.85,,,,,,
1951.12,23.41,1.41,2.44,26.50,1951.96,2.67,212.33,12.79,22.13,12.15,,,,,,
1952.01,24.19,1.41,2.43,26.50,1952.04,2.68,219.40,12.82,22.01,12.53,,,,,,
1952.02,23.75,1.42,2.41,26.30,1952.12,2.69,217.05,12.95,22.06,12.36,,,,,,
1952.03,23.81,1.42,2.40,26.30,1952.21,2.71,217.60,12.98,21.93,12.36,,,,,,
1952.04,23.74,1.43,2.38,26.40,1952.29,2.72,216.14,13.02,21.67,12.24,,,,,,
1952.05,23.73,1.44,2.36,26.40,1952.37,2.73,216.05,13.11,21.49,12.20,,,,,,
1952.06,24.38,1.45,2.34,26.50,1952.46,2.74,221.13,13.15,21.22,12.45,,,,,,
1952.07,25.08,1.45,2.35,26.70,1952.54,2.76,225.77,13.05,21.12,12.67,,,,,,
1952.08,25.18,1.45,2.35,26.70,1952.62,2.77,226.67,13.05,21.18,12.68,,,,,,
1952.09,24.78,1.45,2.36,26.70,1952.71,2.78,223.07,13.05,21.24,12.43,,,,,,
1952.1,24.26,1.44,2.37,26.70,1952.79,2.79,218.39,12.93,21.36,12.13,,,,,,
1952.11,25.03,1.42,2.39,26.70,1952.87,2.81,225.32,12.81,21.48,12.47,,,,,,
1952.12,26.04,1.41,2.40,26.70,1952.96,2.82,234.41,12.69,21.60,12.93,,,,,,
1953.01,26.18,1.41,2.41,26.60,1953.04,2.83,236.56,12.74,21.78,13.01,,,,,,
1953.02,25.86,1.41,2.42,26.50,1953.12,2.80,234.55,12.79,21.95,12.86,,,,,,
1953.03,25.99,1.41,2.43,26.60,1953.21,2.77,234.84,12.74,21.96,12.83,,,,,,
1953.04,24.71,1.41,2.46,26.60,1953.29,2.83,223.28,12.77,22.20,12.16,,,,,,
1953.05,24.84,1.42,2.48,26.70,1953.37,3.05,223.61,12.75,22.35,12.14,,,,,,
1953.06,23.95,1.42,2.51,26.80,1953.46,3.11,214.79,12.74,22.51,11.62,,,,,,
1953.07,24.29,1.42,2.52,26.80,1953.54,2.93,217.84,12.74,22.63,11.75,,,,,,
1953.08,24.39,1.42,2.54,26.90,1953.62,2.95,217.93,12.69,22.67,11.72,,,,,,
1953.09,23.27,1.42,2.55,26.90,1953.71,2.87,207.92,12.69,22.78,11.14,,,,,,
1953.1,23.97,1.43,2.54,27.00,1953.79,2.66,213.38,12.73,22.58,11.39,,,,,,
1953.11,24.50,1.44,2.52,26.90,1953.87,2.68,218.91,12.87,22.55,11.64,,,,,,
1953.12,24.83,1.45,2.51,26.90,1953.96,2.59,221.86,12.96,22.43,11.75,,,,,,
1954.01,25.46,1.46,2.52,26.90,1954.04,2.48,227.49,13.02,22.55,12.00,,,,,,
1954.02,26.02,1.46,2.54,26.90,1954.12,2.47,232.49,13.07,22.67,12.22,,,,,,
1954.03,26.57,1.47,2.55,26.90,1954.21,2.37,237.41,13.13,22.78,12.42,,,,,,
1954.04,27.63,1.46,2.57,26.80,1954.29,2.29,247.80,13.12,23.08,12.91,,,,,,
1954.05,28.73,1.46,2.60,26.90,1954.37,2.37,256.70,13.02,23.20,13.31,,,,,,
1954.06,28.96,1.45,2.62,26.90,1954.46,2.38,258.76,12.96,23.41,13.36,,,,,,
1954.07,30.13,1.46,2.62,26.90,1954.54,2.30,269.21,13.02,23.44,13.83,,,,,,
1954.08,30.73,1.46,2.63,26.90,1954.62,2.36,274.58,13.07,23.47,14.04,,,,,,
1954.09,31.45,1.47,2.63,26.80,1954.71,2.38,282.06,13.18,23.59,14.36,,,,,,
1954.1,32.18,1.49,2.68,26.80,1954.79,2.43,288.60,13.39,24.01,14.62,,,,,,
1954.11,33.44,1.52,2.72,26.80,1954.87,2.48,299.90,13.60,24.42,15.12,,,,,,
1954.12,34.97,1.54,2.77,26.70,1954.96,2.51,314.80,13.86,24.94,15.79,,,,,,
1955.01,35.60,1.55,2.83,26.70,1955.04,2.61,320.47,13.92,25.51,15.99,,,,,,
1955.02,36.79,1.55,2.90,26.70,1955.12,2.65,331.18,13.98,26.08,16.44,,,,,,
1955.03,36.50,1.56,2.96,26.70,1955.21,2.68,328.57,14.04,26.65,16.22,,,,,,
1955.04,37.76,1.56,3.05,26.70,1955.29,2.75,339.92,14.07,27.43,16.69,,,,,,
1955.05,37.60,1.57,3.13,26.70,1955.37,2.76,338.48,14.10,28.21,16.52,,,,,,
1955.06,39.78,1.57,3.22,26.70,1955.46,2.78,358.10,14.13,28.99,17.37,,,,,,
1955.07,42.69,1.59,3.29,26.80,1955.54,2.90,382.86,14.23,29.54,18.45,,,,,,
1955.08,42.43,1.60,3.37,26.80,1955.62,2.97,380.53,14.38,30.19,18.22,,,,,,
1955.09,44.34,1.62,3.44,26.90,1955.71,2.97,396.18,14.47,30.74,18.84,,,,,,
1955.1,42.11,1.63,3.50,26.90,1955.79,2.88,376.26,14.53,31.27,17.77,,,,,,
1955.11,44.95,1.63,3.56,26.90,1955.87,2.89,401.63,14.59,31.81,18.84,,,,,,
1955.12,45.37,1.64,3.62,26.80,1955.96,2.96,406.90,14.71,32.47,18.94,,,,,,
1956.01,44.15,1.67,3.64,26.80,1956.04,2.90,395.96,14.98,32.67,18.29,,,,,,
1956.02,44.43,1.70,3.67,26.80,1956.12,2.84,398.47,15.25,32.88,18.27,,,,,,
1956.03,47.49,1.73,3.69,26.80,1956.21,2.96,425.91,15.52,33.09,19.37,,,,,,
1956.04,48.05,1.75,3.66,26.90,1956.29,3.18,429.33,15.67,32.70,19.37,,,,,,
1956.05,46.54,1.78,3.63,27.00,1956.37,3.07,414.30,15.82,32.31,18.54,,,,,,
1956.06,46.27,1.80,3.60,27.20,1956.46,3.00,408.87,15.91,31.81,18.16,,,,,,
1956.07,48.78,1.81,3.55,27.40,1956.54,3.11,427.90,15.91,31.17,18.86,,,,,,
1956.08,48.49,1.83,3.51,27.30,1956.62,3.33,426.91,16.08,30.87,18.67,,,,,,
1956.09,46.84,1.84,3.46,27.40,1956.71,3.38,410.88,16.14,30.35,17.84,,,,,,
1956.1,46.24,1.81,3.44,27.50,1956.79,3.34,404.14,15.79,30.10,17.42,,,,,,
1956.11,45.76,1.77,3.43,27.50,1956.87,3.49,399.95,15.50,29.95,17.12,,,,,,
1956.12,46.44,1.74,3.41,27.60,1956.96,3.59,404.42,15.15,29.70,17.20,,,,,,
1957.01,45.43,1.74,3.41,27.60,1957.04,3.46,395.63,15.12,29.67,16.72,,,,,,
1957.02,43.47,1.73,3.40,27.70,1957.12,3.34,377.19,15.04,29.53,15.84,,,,,,
1957.03,44.03,1.73,3.40,27.80,1957.21,3.41,380.68,14.96,29.40,15.90,,,,,,
1957.04,45.05,1.73,3.41,27.90,1957.29,3.48,388.10,14.90,29.35,16.12,,,,,,
1957.05,46.78,1.73,3.41,28.00,1957.37,3.60,401.56,14.85,29.30,16.60,,,,,,
1957.06,47.55,1.73,3.42,28.10,1957.46,3.80,406.72,14.80,29.25,16.73,,,,,,
1957.07,48.51,1.74,3.44,28.30,1957.54,3.93,412.00,14.78,29.19,16.87,,,,,,
1957.08,45.84,1.75,3.45,28.30,1957.62,3.93,389.32,14.86,29.33,15.87,,,,,,
1957.09,43.98,1.76,3.47,28.30,1957.71,3.92,373.53,14.95,29.47,15.16,,,,,,
1957.1,41.24,1.77,3.44,28.30,1957.79,3.97,350.25,15.03,29.19,14.15,,,,,,
1957.11,40.35,1.78,3.40,28.40,1957.87,3.72,341.49,15.06,28.80,13.74,,,,,,
1957.12,40.33,1.79,3.37,28.40,1957.96,3.21,341.32,15.15,28.52,13.67,,,,,,
1958.01,41.12,1.78,3.29,28.60,1958.04,3.09,345.57,14.99,27.68,13.79,,,,,,
1958.02,41.26,1.78,3.22,28.60,1958.12,3.05,346.75,14.93,27.03,13.78,,,,,,
1958.03,42.11,1.77,3.14,28.80,1958.21,2.98,351.43,14.77,26.21,13.93,,,,,,
1958.04,42.34,1.76,3.07,28.90,1958.29,2.88,352.13,14.61,25.53,13.91,,,,,,
1958.05,43.70,1.74,3.00,28.90,1958.37,2.92,363.44,14.50,24.95,14.32,,,,,,
1958.06,44.75,1.73,2.93,28.90,1958.46,2.97,372.17,14.39,24.37,14.64,,,,,,
1958.07,45.98,1.73,2.91,29.00,1958.54,3.20,381.09,14.34,24.15,14.96,,,,,,
1958.08,47.70,1.73,2.90,28.90,1958.62,3.54,396.71,14.39,24.09,15.54,,,,,,
1958.09,48.96,1.73,2.88,28.90,1958.71,3.76,407.19,14.39,23.95,15.93,,,,,,
1958.1,50.95,1.74,2.88,28.90,1958.79,3.80,423.74,14.44,23.98,16.56,,,,,,
1958.11,52.50,1.74,2.89,29.00,1958.87,3.74,435.12,14.45,23.92,16.99,,,,,,
1958.12,53.49,1.75,2.89,28.90,1958.96,3.86,444.86,14.55,24.04,17.36,,,,,,
1959.01,55.62,1.76,2.96,29.00,1959.04,4.02,460.98,14.56,24.56,17.98,,,,,,
1959.02,54.77,1.76,3.04,28.90,1959.12,3.96,455.51,14.67,25.26,17.76,,,,,,
1959.03,56.16,1.77,3.11,28.90,1959.21,3.99,467.07,14.72,25.87,18.20,,,,,,
1959.04,57.10,1.78,3.21,29.00,1959.29,4.12,473.25,14.73,26.58,18.43,,,,,,
1959.05,57.96,1.78,3.30,29.00,1959.37,4.31,480.38,14.78,27.38,18.69,,,,,,
1959.06,57.46,1.79,3.40,29.10,1959.46,4.34,474.60,14.78,28.08,18.45,,,,,,
1959.07,59.74,1.80,3.41,29.20,1959.54,4.40,491.74,14.79,28.07,19.09,,,,,,
1959.08,59.40,1.80,3.42,29.20,1959.62,4.43,488.94,14.84,28.15,18.96,,,,,,
1959.09,57.05,1.81,3.43,29.30,1959.71,4.68,467.99,14.85,28.14,18.12,,,,,,
1959.1,57.00,1.82,3.42,29.40,1959.79,4.53,465.99,14.85,27.93,18.02,,,,,,
1959.11,57.23,1.82,3.40,29.40,1959.87,4.53,467.87,14.91,27.82,18.07,,,,,,
1959.12,59.06,1.83,3.39,29.40,1959.96,4.69,482.83,14.96,27.71,18.62,,,,,,
1960.01,58.03,1.87,3.39,29.30,1960.04,4.72,476.03,15.31,27.81,18.34,,,,,,
1960.02,55.78,1.90,3.39,29.40,1960.12,4.49,456.02,15.56,27.71,17.55,,,,,,
1960.03,55.02,1.94,3.39,29.40,1960.21,4.25,449.80,15.86,27.71,17.29,,,,,,
1960.04,55.73,1.94,3.35,29.50,1960.29,4.28,454.06,15.83,27.27,17.43,,,,,,
1960.05,55.22,1.95,3.30,29.50,1960.37,4.35,449.91,15.86,26.91,17.26,,,,,,
1960.06,57.26,1.95,3.26,29.60,1960.46,4.15,464.95,15.83,26.47,17.82,,,,,,
